age,bmi,goal,goal_encoded
-1.173952772433255,0.9379604868293323,LOSE_WEIGHT,1
0.9203691690582868,0.09738525503691639,LOSE_WEIGHT,1
0.9203691690582868,2.0017745413084587,LOSE_WEIGHT,1
0.7652342104292837,2.6477952684130157,LOSE_WEIGHT,1
-1.4066552103767598,1.5952055122812665,LOSE_WEIGHT,1
1.4633415242597976,-1.0063374157884373,GAIN_MUSCLE,0
1.230639086316293,0.1273167172965868,LOSE_WEIGHT,1
1.3857740449452962,2.1202532460863215,LOSE_WEIGHT,1
0.3773968138567759,-0.21190652164634657,MAINTAIN,2
-1.2515202517477566,2.1875990361705804,LOSE_WEIGHT,1
-1.0963852931187537,-1.4203893103805474,GAIN_MUSCLE,0
-1.173952772433255,1.2135793684704659,LOSE_WEIGHT,1
-0.8636828551752489,-0.026082026784225096,MAINTAIN,2
0.8428016897437852,-0.4451224984196135,MAINTAIN,2
0.7652342104292837,0.01881516660528074,LOSE_WEIGHT,1
-0.010440582715731827,0.6548587396232812,LOSE_WEIGHT,1
0.06712689659876972,1.0801349325627678,LOSE_WEIGHT,1
1.0755041276872899,-1.3792335497735002,GAIN_MUSCLE,0
0.9203691690582868,-0.4763011049401037,MAINTAIN,2
1.6184764828888007,-0.15578502990946427,MAINTAIN,2
1.3082065656307946,-1.1011203796107274,GAIN_MUSCLE,0
-0.08800806203023338,-0.06723778739127197,MAINTAIN,2
0.2998293345422744,-0.2393436953843778,MAINTAIN,2
0.9203691690582868,-0.03980061365324072,MAINTAIN,2
-1.716925127634766,-1.0936375140458099,GAIN_MUSCLE,0
0.9203691690582868,-0.24682656094929575,MAINTAIN,2
1.0755041276872899,-0.8067943340572997,GAIN_MUSCLE,0
-0.7085478965462458,0.3380840973751008,LOSE_WEIGHT,1
-1.561790169005763,-0.306689485468637,MAINTAIN,2
-1.716925127634766,0.3555441170265754,LOSE_WEIGHT,1
-1.4066552103767598,2.0292117150464897,LOSE_WEIGHT,1
0.22226185522777284,2.1614090066933684,LOSE_WEIGHT,1
-0.7085478965462458,0.18842678607674787,LOSE_WEIGHT,1
1.230639086316293,1.8945201348779723,LOSE_WEIGHT,1
0.2998293345422744,0.37050984815641036,LOSE_WEIGHT,1
-1.0963852931187537,0.14851816973052037,LOSE_WEIGHT,1
-0.6309804172317443,0.10237383208019472,LOSE_WEIGHT,1
-0.6309804172317443,-0.4114496033774841,MAINTAIN,2
0.22226185522777284,-1.5949895068952924,GAIN_MUSCLE,0
1.4633415242597976,-0.1133821250415976,MAINTAIN,2
-0.7861153758607473,-1.0724360616118767,GAIN_MUSCLE,0
0.6876667311147822,-0.15827931843110343,MAINTAIN,2
1.230639086316293,0.031286609213477,LOSE_WEIGHT,1
0.6876667311147822,-0.7643914291894331,MAINTAIN,2
-1.4842226896912614,0.42288990711083413,LOSE_WEIGHT,1
0.5325317724857791,-0.5586126261541978,MAINTAIN,2
1.0755041276872899,1.2559822733383321,LOSE_WEIGHT,1
-0.010440582715731827,0.5737943626700068,LOSE_WEIGHT,1
1.230639086316293,-1.5638109003748022,GAIN_MUSCLE,0
1.6960439622033023,-0.7656385734502529,MAINTAIN,2
-0.6309804172317443,-0.07222636443455029,MAINTAIN,2
1.5409090035742992,-1.3941992809033354,GAIN_MUSCLE,0
0.4549642931712775,-0.19694079051651114,MAINTAIN,2
0.9979366483727884,-1.5401151594192297,GAIN_MUSCLE,0
-0.7861153758607473,-0.7855928816233667,MAINTAIN,2
0.6876667311147822,-0.9838888190936844,GAIN_MUSCLE,0
-1.2515202517477566,-0.2804994559914251,MAINTAIN,2
-0.08800806203023338,0.48399997589099475,LOSE_WEIGHT,1
0.3773968138567759,-0.7494256980595981,MAINTAIN,2
-1.6393576483202645,0.496471418499191,LOSE_WEIGHT,1
1.4633415242597976,-0.6371827145858331,MAINTAIN,2
1.6960439622033023,-0.20941223312470741,MAINTAIN,2
-1.3290877310622582,-0.83797294057779,GAIN_MUSCLE,0
0.3773968138567759,2.4769365046807295,LOSE_WEIGHT,1
0.3773968138567759,-0.06723778739127197,MAINTAIN,2
1.6184764828888007,-0.612239829369441,MAINTAIN,2
1.6184764828888007,1.2210622340353838,LOSE_WEIGHT,1
-0.2431430206592365,-0.8304900750128725,GAIN_MUSCLE,0
0.5325317724857791,0.5326386020629595,LOSE_WEIGHT,1
-0.9412503344897505,0.21087538277150078,LOSE_WEIGHT,1
0.3773968138567759,0.0038494354754457557,MAINTAIN,2
0.14469437591327128,1.5278597221970076,LOSE_WEIGHT,1
1.230639086316293,-0.7880871701450058,MAINTAIN,2
0.7652342104292837,-0.9028244421404096,GAIN_MUSCLE,0
-1.716925127634766,1.638855561409952,LOSE_WEIGHT,1
0.2998293345422744,0.47901139884771643,LOSE_WEIGHT,1
-0.7861153758607473,-0.8479500946643471,GAIN_MUSCLE,0
1.3857740449452962,2.2524505377331994,LOSE_WEIGHT,1
-1.561790169005763,0.28570403842067704,LOSE_WEIGHT,1
1.230639086316293,0.15475389103461804,LOSE_WEIGHT,1
-1.3290877310622582,0.037522330517575135,LOSE_WEIGHT,1
-1.173952772433255,0.23706541224871222,LOSE_WEIGHT,1
0.2998293345422744,0.2507839991177283,LOSE_WEIGHT,1
-1.0963852931187537,-1.018808858396633,GAIN_MUSCLE,0
1.0755041276872899,-0.2568037150358524,MAINTAIN,2
0.7652342104292837,0.4877414086734537,LOSE_WEIGHT,1
1.4633415242597976,0.45282136937050455,LOSE_WEIGHT,1
1.6184764828888007,1.5241182894145486,LOSE_WEIGHT,1
0.06712689659876972,-0.25430942651421323,MAINTAIN,2
-0.6309804172317443,0.34182553015755934,LOSE_WEIGHT,1
0.6876667311147822,0.39669987763362224,LOSE_WEIGHT,1
0.6876667311147822,2.1838576033881214,LOSE_WEIGHT,1
0.06712689659876972,0.1672253336428143,LOSE_WEIGHT,1
1.3857740449452962,2.072861764175176,LOSE_WEIGHT,1
-0.8636828551752489,-1.4041764349898924,GAIN_MUSCLE,0
1.230639086316293,2.192587613213859,LOSE_WEIGHT,1
-1.6393576483202645,-0.9838888190936844,GAIN_MUSCLE,0
-1.561790169005763,-0.003633430089472179,MAINTAIN,2
1.0755041276872899,1.7747942858392898,LOSE_WEIGHT,1
-0.47584545860274113,-1.210869074562853,GAIN_MUSCLE,0
-1.6393576483202645,-0.4388867771155153,MAINTAIN,2
-1.6393576483202645,0.49522427423837123,LOSE_WEIGHT,1
0.3773968138567759,1.6064298106286423,LOSE_WEIGHT,1
-0.010440582715731827,1.3183394863793125,LOSE_WEIGHT,1
1.0755041276872899,0.1846853532942889,LOSE_WEIGHT,1
0.6876667311147822,-1.465286503770053,GAIN_MUSCLE,0
0.7652342104292837,-0.021093449740946325,MAINTAIN,2
-1.716925127634766,-0.16700932825684073,MAINTAIN,2
-0.320710499973738,0.4066770317201794,LOSE_WEIGHT,1
-1.6393576483202645,-0.3840124296394524,MAINTAIN,2
1.6184764828888007,0.3767455694605085,LOSE_WEIGHT,1
0.22226185522777284,1.7498514006228971,LOSE_WEIGHT,1
0.6876667311147822,0.13230529433986513,LOSE_WEIGHT,1
-1.3290877310622582,2.3821535408584387,LOSE_WEIGHT,1
0.6876667311147822,1.9531359151364938,LOSE_WEIGHT,1
-1.4842226896912614,0.3717569924172302,LOSE_WEIGHT,1
-0.9412503344897505,-0.7918286029274648,GAIN_MUSCLE,0
-0.47584545860274113,-0.07596779721700926,MAINTAIN,2
1.1530716070017915,-0.3927424394651897,MAINTAIN,2
0.06712689659876972,1.5852283581947089,LOSE_WEIGHT,1
-1.4066552103767598,-0.48004253772256267,MAINTAIN,2
0.8428016897437852,1.657562725322247,LOSE_WEIGHT,1
-1.3290877310622582,-0.8329843635345117,GAIN_MUSCLE,0
-0.08800806203023338,-0.11587641356323676,MAINTAIN,2
-0.9412503344897505,-0.7406956882338608,MAINTAIN,2
-0.5534129379172427,-0.9352501929217196,GAIN_MUSCLE,0
0.7652342104292837,0.7758317329227832,LOSE_WEIGHT,1
-1.0963852931187537,-0.8080414783181196,GAIN_MUSCLE,0
-1.3290877310622582,0.39919416615526143,LOSE_WEIGHT,1
-0.5534129379172427,-0.3428566690324055,MAINTAIN,2
0.4549642931712775,0.3954527333728029,LOSE_WEIGHT,1
-1.561790169005763,-1.3842221268167787,GAIN_MUSCLE,0
-0.2431430206592365,0.8531546770935989,LOSE_WEIGHT,1
0.9979366483727884,-1.5550808905490652,GAIN_MUSCLE,0
-0.320710499973738,0.11359813042757118,LOSE_WEIGHT,1
0.22226185522777284,-0.1121349807807778,MAINTAIN,2
-1.561790169005763,-1.1871733336072805,GAIN_MUSCLE,0
-0.320710499973738,-1.4328607529887434,GAIN_MUSCLE,0
-0.2431430206592365,2.1202532460863215,LOSE_WEIGHT,1
0.6876667311147822,0.29942262528969266,LOSE_WEIGHT,1
-1.2515202517477566,-1.5064422643771003,GAIN_MUSCLE,0
1.3857740449452962,-1.237059104040065,GAIN_MUSCLE,0
0.7652342104292837,2.030458859307309,LOSE_WEIGHT,1
1.3082065656307946,-1.131051841870398,GAIN_MUSCLE,0
1.230639086316293,1.1686821750809602,LOSE_WEIGHT,1
-0.3982779792882396,-1.5625637561139827,GAIN_MUSCLE,0
1.3082065656307946,0.18094392051182992,LOSE_WEIGHT,1
-1.716925127634766,0.47901139884771643,LOSE_WEIGHT,1
-0.9412503344897505,-0.9589459338772923,GAIN_MUSCLE,0
0.3773968138567759,1.1449864341253877,LOSE_WEIGHT,1
0.14469437591327128,-0.7993114684923823,GAIN_MUSCLE,0
-0.010440582715731827,-0.2817466002522449,MAINTAIN,2
0.6100992518002806,1.5877226467163486,LOSE_WEIGHT,1
0.5325317724857791,-1.3966935694249747,GAIN_MUSCLE,0
1.4633415242597976,-0.2755108789481468,MAINTAIN,2
0.9203691690582868,0.9803633916971994,LOSE_WEIGHT,1
-1.2515202517477566,0.26574973024756327,LOSE_WEIGHT,1
-0.5534129379172427,-0.2019293675597899,MAINTAIN,2
0.22226185522777284,-1.3218649137757983,GAIN_MUSCLE,0
-1.6393576483202645,-0.8392200848386098,GAIN_MUSCLE,0
-1.716925127634766,-0.6060041080653429,MAINTAIN,2
-0.8636828551752489,1.0938535194317833,LOSE_WEIGHT,1
-1.4066552103767598,0.7421588378806537,LOSE_WEIGHT,1
1.0755041276872899,-0.554871193371739,MAINTAIN,2
0.6876667311147822,0.5164257266723048,LOSE_WEIGHT,1
-1.0963852931187537,-1.2058804975195747,GAIN_MUSCLE,0
1.3857740449452962,-1.022550291179092,GAIN_MUSCLE,0
0.9203691690582868,0.6773073363180342,LOSE_WEIGHT,1
-0.320710499973738,-1.3517963760354688,GAIN_MUSCLE,0
-0.5534129379172427,0.06745379277724554,LOSE_WEIGHT,1
-1.561790169005763,-0.6895627735402569,MAINTAIN,2
-0.2431430206592365,-0.6571370227589468,MAINTAIN,2
0.06712689659876972,-0.554871193371739,MAINTAIN,2
0.7652342104292837,0.6785544805788539,LOSE_WEIGHT,1
0.06712689659876972,0.699755933012787,LOSE_WEIGHT,1
-0.9412503344897505,-0.10964069225913864,MAINTAIN,2
-1.173952772433255,-0.4201796132032214,MAINTAIN,2
0.9979366483727884,-0.978900242050406,GAIN_MUSCLE,0
1.1530716070017915,-1.3468077989921905,GAIN_MUSCLE,0
1.3082065656307946,-1.0911432255241706,GAIN_MUSCLE,0
-0.2431430206592365,0.4503270808488654,LOSE_WEIGHT,1
0.9203691690582868,0.39046415632952414,LOSE_WEIGHT,1
0.14469437591327128,-1.2632491335172764,GAIN_MUSCLE,0
0.9203691690582868,0.09239667799363763,LOSE_WEIGHT,1
0.14469437591327128,0.0711952255597045,LOSE_WEIGHT,1
0.4549642931712775,-0.5660954917191153,MAINTAIN,2
-0.3982779792882396,-1.0499874649171232,GAIN_MUSCLE,0
-0.3982779792882396,0.8119989164865521,LOSE_WEIGHT,1
-1.6393576483202645,0.8481661000503207,LOSE_WEIGHT,1
0.9203691690582868,-1.4428379070753004,GAIN_MUSCLE,0
-0.5534129379172427,-0.3528338231189622,MAINTAIN,2
1.3857740449452962,1.5540497516742187,LOSE_WEIGHT,1
0.9979366483727884,1.467996797677666,LOSE_WEIGHT,1
0.7652342104292837,2.4756893604199095,LOSE_WEIGHT,1
-1.4842226896912614,0.028792320691837837,LOSE_WEIGHT,1
0.7652342104292837,0.10362097634101453,LOSE_WEIGHT,1
-0.7085478965462458,-1.38048069403432,GAIN_MUSCLE,0
-0.16557554134473493,-0.8267486422304136,GAIN_MUSCLE,0
-0.2431430206592365,0.209628238510681,LOSE_WEIGHT,1
-1.173952772433255,2.231249085299266,LOSE_WEIGHT,1
-1.2515202517477566,-0.9489687797907352,GAIN_MUSCLE,0
-1.561790169005763,-1.175949035259904,GAIN_MUSCLE,0
-0.47584545860274113,1.80597289235978,LOSE_WEIGHT,1
0.7652342104292837,-1.128557553348759,GAIN_MUSCLE,0
-0.8636828551752489,-0.5897912326746881,MAINTAIN,2
-0.08800806203023338,-1.237059104040065,GAIN_MUSCLE,0
-0.08800806203023338,-0.6459127244115703,MAINTAIN,2
0.5325317724857791,-0.07222636443455029,MAINTAIN,2
1.1530716070017915,-0.8853644224889354,GAIN_MUSCLE,0
1.1530716070017915,0.46279852345706163,LOSE_WEIGHT,1
1.6960439622033023,0.16971962216445347,LOSE_WEIGHT,1
-1.173952772433255,-0.4588410852886291,MAINTAIN,2
0.2998293345422744,-1.1709604582166258,GAIN_MUSCLE,0
0.2998293345422744,2.387142117901717,LOSE_WEIGHT,1
0.8428016897437852,-1.0874017927417117,GAIN_MUSCLE,0
-0.16557554134473493,0.7459002706631127,LOSE_WEIGHT,1
0.5325317724857791,0.5713000741483677,LOSE_WEIGHT,1
0.7652342104292837,-0.3989781607692878,MAINTAIN,2
0.3773968138567759,0.24579542207444952,LOSE_WEIGHT,1
0.7652342104292837,1.4480424895045527,LOSE_WEIGHT,1
-1.4066552103767598,1.5777454926297918,LOSE_WEIGHT,1
-0.320710499973738,-0.5536240491109196,MAINTAIN,2
-1.4842226896912614,-0.889105855271394,GAIN_MUSCLE,0
0.9203691690582868,0.4428442152839479,LOSE_WEIGHT,1
-0.47584545860274113,0.4378556382406696,LOSE_WEIGHT,1
1.6184764828888007,1.5565440401958583,LOSE_WEIGHT,1
0.3773968138567759,1.9905502429610815,LOSE_WEIGHT,1
0.5325317724857791,0.2881983269423162,LOSE_WEIGHT,1
0.4549642931712775,-0.013610584176028834,MAINTAIN,2
-1.3290877310622582,-1.3430663662097315,GAIN_MUSCLE,0
0.9203691690582868,1.3345523617699677,LOSE_WEIGHT,1
1.3857740449452962,2.177621882084023,LOSE_WEIGHT,1
1.0755041276872899,-0.4239210459856799,MAINTAIN,2
0.06712689659876972,-1.3330892121231745,GAIN_MUSCLE,0
0.4549642931712775,-0.5823083671097702,MAINTAIN,2
0.6100992518002806,1.64633842697487,LOSE_WEIGHT,1
0.9203691690582868,-0.14206644304044866,MAINTAIN,2
0.7652342104292837,-1.0549760419604022,GAIN_MUSCLE,0
-0.16557554134473493,1.7286499481889646,LOSE_WEIGHT,1
0.6876667311147822,0.35803840554821453,LOSE_WEIGHT,1
-0.010440582715731827,-0.9402387699649979,GAIN_MUSCLE,0
0.7652342104292837,0.015073733822822214,LOSE_WEIGHT,1
-1.561790169005763,-0.714505658756649,MAINTAIN,2
-0.3982779792882396,1.228545099600301,LOSE_WEIGHT,1
0.14469437591327128,1.5814869254122508,LOSE_WEIGHT,1
1.4633415242597976,-1.1235689763054804,GAIN_MUSCLE,0
0.6100992518002806,-1.1547475828259706,GAIN_MUSCLE,0
-1.561790169005763,0.515178582411485,LOSE_WEIGHT,1
1.3082065656307946,-1.5812709200262767,GAIN_MUSCLE,0
0.06712689659876972,0.4378556382406696,LOSE_WEIGHT,1
0.6876667311147822,0.16971962216445347,LOSE_WEIGHT,1
-0.08800806203023338,-0.7244828128432056,MAINTAIN,2
-0.010440582715731827,-0.1034049709550405,MAINTAIN,2
-1.6393576483202645,-1.3517963760354688,GAIN_MUSCLE,0
0.2998293345422744,2.0067631183517367,LOSE_WEIGHT,1
1.4633415242597976,-0.5885440884138683,MAINTAIN,2
-1.6393576483202645,1.0265077293475247,LOSE_WEIGHT,1
0.22226185522777284,-1.4104121562939904,GAIN_MUSCLE,0
-0.47584545860274113,-0.32539664938093094,MAINTAIN,2
1.3082065656307946,-1.1834319008248217,GAIN_MUSCLE,0
0.7652342104292837,0.11359813042757118,LOSE_WEIGHT,1
-1.0963852931187537,0.34806125146165745,LOSE_WEIGHT,1
1.5409090035742992,1.5316011549794657,LOSE_WEIGHT,1
1.230639086316293,0.013826589562002412,LOSE_WEIGHT,1
0.4549642931712775,-1.3355835006448138,GAIN_MUSCLE,0
1.4633415242597976,0.9254890442211361,LOSE_WEIGHT,1
0.22226185522777284,-0.4975025573740368,MAINTAIN,2
0.9203691690582868,-0.6533955899764878,MAINTAIN,2
0.14469437591327128,-0.06848493165209177,MAINTAIN,2
0.06712689659876972,2.0317060035681296,LOSE_WEIGHT,1
-0.7861153758607473,0.6822959133613125,LOSE_WEIGHT,1
-1.2515202517477566,2.249956249211561,LOSE_WEIGHT,1
0.9979366483727884,0.5925015265823008,LOSE_WEIGHT,1
1.6960439622033023,1.4106281616799639,LOSE_WEIGHT,1
-0.2431430206592365,0.369262703895591,LOSE_WEIGHT,1
-1.716925127634766,0.5800300839741046,LOSE_WEIGHT,1
-1.173952772433255,-0.2879823215563426,MAINTAIN,2
-0.5534129379172427,-0.9764059535287665,GAIN_MUSCLE,0
-0.7085478965462458,-1.0998732353499079,GAIN_MUSCLE,0
-0.8636828551752489,-0.41269674763830344,MAINTAIN,2
-0.010440582715731827,-0.006127718611111343,MAINTAIN,2
-0.6309804172317443,0.6486230183191831,LOSE_WEIGHT,1
0.3773968138567759,-1.4690279365525118,GAIN_MUSCLE,0
0.8428016897437852,0.7346759723157362,LOSE_WEIGHT,1
-1.6393576483202645,-0.10964069225913864,MAINTAIN,2
0.6876667311147822,0.3243655105060852,LOSE_WEIGHT,1
-0.010440582715731827,-0.8529386717076254,GAIN_MUSCLE,0
-0.08800806203023338,-1.1273104090879391,GAIN_MUSCLE,0
0.14469437591327128,-0.3004537641645389,MAINTAIN,2
-0.08800806203023338,-0.4563467967669899,MAINTAIN,2
-0.08800806203023338,0.416654185806736,LOSE_WEIGHT,1
1.4633415242597976,-0.771874294754351,MAINTAIN,2
-1.3290877310622582,-1.3206177695149786,GAIN_MUSCLE,0
-0.6309804172317443,-0.8616686815333627,GAIN_MUSCLE,0
1.5409090035742992,-0.2181422429504447,MAINTAIN,2
1.0755041276872899,0.12232814025330847,LOSE_WEIGHT,1
0.7652342104292837,-1.3455606547313708,GAIN_MUSCLE,0
-1.173952772433255,1.8770601152264976,LOSE_WEIGHT,1
1.6184764828888007,-0.4950082688523976,MAINTAIN,2
1.6184764828888007,0.09863239929773575,LOSE_WEIGHT,1
-1.4066552103767598,0.7097330870993442,LOSE_WEIGHT,1
1.230639086316293,1.1462335783862072,LOSE_WEIGHT,1
-1.4842226896912614,-0.4438753541587937,MAINTAIN,2
-1.3290877310622582,0.42787848415411245,LOSE_WEIGHT,1
1.6960439622033023,-1.0686946288294177,GAIN_MUSCLE,0
0.6876667311147822,-0.31916092807683283,MAINTAIN,2
0.5325317724857791,0.026298032170198674,LOSE_WEIGHT,1
0.9203691690582868,0.525155736498042,LOSE_WEIGHT,1
1.3082065656307946,0.6910259231870498,LOSE_WEIGHT,1
-0.5534129379172427,-1.089896081263351,GAIN_MUSCLE,0
-0.7861153758607473,-1.153500438565151,GAIN_MUSCLE,0
1.4633415242597976,-0.5386583179810841,MAINTAIN,2
0.5325317724857791,0.3443198186791989,LOSE_WEIGHT,1
-0.320710499973738,-0.05476634478307615,MAINTAIN,2
-0.47584545860274113,-1.2482834023874414,GAIN_MUSCLE,0
-0.320710499973738,0.0699480812988847,LOSE_WEIGHT,1
0.3773968138567759,0.4291256284149323,LOSE_WEIGHT,1
0.22226185522777284,-0.8317372192736918,GAIN_MUSCLE,0
1.0755041276872899,-1.1547475828259706,GAIN_MUSCLE,0
0.22226185522777284,-0.8342315077953315,GAIN_MUSCLE,0
-0.010440582715731827,-1.0362688780481077,GAIN_MUSCLE,0
-1.0963852931187537,-0.684574196496978,MAINTAIN,2
-0.8636828551752489,-1.5189137069852963,GAIN_MUSCLE,0
-1.716925127634766,-1.2644962777780964,GAIN_MUSCLE,0
-1.716925127634766,2.1788690263448434,LOSE_WEIGHT,1
0.8428016897437852,-0.05850777756553467,MAINTAIN,2
0.6876667311147822,-0.8454558061427079,GAIN_MUSCLE,0
0.14469437591327128,2.4694536391158115,LOSE_WEIGHT,1
1.3082065656307946,-1.4328607529887434,GAIN_MUSCLE,0
1.6960439622033023,-1.4016821464682532,GAIN_MUSCLE,0
-1.716925127634766,0.9604090835240853,LOSE_WEIGHT,1
-0.5534129379172427,-0.3840124296394524,MAINTAIN,2
1.230639086316293,1.9593716364405913,LOSE_WEIGHT,1
-1.4066552103767598,-0.2393436953843778,MAINTAIN,2
-0.08800806203023338,-1.0038431272667983,GAIN_MUSCLE,0
0.4549642931712775,1.1250321259522735,LOSE_WEIGHT,1
-1.561790169005763,0.17346105494691244,LOSE_WEIGHT,1
-0.8636828551752489,1.4430539124612733,LOSE_WEIGHT,1
0.22226185522777284,0.27697402859493975,LOSE_WEIGHT,1
-0.5534129379172427,-1.0886489370025314,GAIN_MUSCLE,0
1.0755041276872899,0.0325337534742968,LOSE_WEIGHT,1
